product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
GVFABs8jv3Op,toys,3700.0,20.0,38.0,58.0
eusdPgZ9vfNN,toys,150.0,16.0,5.0,20.0
C5mBfEmBowsz,toys,1250.0,26.0,20.0,15.0
CpPR0u9UXipe,computers_accessories,300.0,16.0,8.0,12.0
E2GmxGWbzEND,toys,900.0,25.0,9.0,23.0
8EMcxO7AFhVP,toys,180.0,17.0,10.0,13.0
KWxRrLF3hWjp,toys,350.0,19.0,11.0,15.0
p189n8MsUQag,office_furniture,16800.0,63.0,58.0,24.0
ZERA6htQikNZ,toys,4350.0,18.0,33.0,39.0
cKboTGrWp54z,toys,2600.0,17.0,17.0,60.0
FBEbDE6iSj8Z,computers_accessories,140.0,22.0,14.0,14.0
xUOtXet8knB9,toys,300.0,20.0,12.0,25.0
swA5UXSnK1rs,toys,617.0,26.0,14.0,18.0
Ffe8gTdmyO3U,toys,533.0,22.0,11.0,20.0
tM47X5ddUK0O,toys,150.0,24.0,4.0,14.0
pTzXgfNgSpW7,toys,150.0,23.0,8.0,12.0
UGODVHG54iV2,toys,1100.0,22.0,27.0,22.0
jsE2P6T5PdVN,drinks,325.0,17.0,14.0,14.0
SrfaFCawoWPe,toys,4550.0,30.0,10.0,17.0
Qf3jXDCJPvkJ,toys,350.0,19.0,12.0,13.0
YXLgnSbcUlKN,toys,200.0,16.0,2.0,20.0
AzF5SLbUbKWt,toys,700.0,100.0,5.0,20.0
e8ZqaQoymPcf,toys,5200.0,37.0,20.0,34.0
c6DXFRSnX6ho,toys,750.0,35.0,20.0,20.0
HVb0WK2Cg43g,toys,4450.0,16.0,29.0,23.0
dw3iuqdKzB2C,toys,100.0,25.0,4.0,15.0
66FfkbqT7EaT,toys,6400.0,30.0,30.0,30.0
nRCGSNEb4RUm,bed_bath_table,1100.0,50.0,12.0,12.0
t04zRrtBcmWM,office_furniture,13475.0,53.0,65.0,32.0
JILBeNEN25Sg,sports_leisure,3675.0,38.0,29.0,28.0
B6iPUeo0Hmep,toys,300.0,40.0,10.0,25.0
o0wzlENKuuPY,toys,600.0,17.0,17.0,17.0
efmiIxk5GW9E,toys,1550.0,38.0,10.0,38.0
vaQjTEBWaASb,toys,150.0,21.0,9.0,14.0
UDxk0BKLGdWP,toys,150.0,16.0,6.0,11.0
n0I7r2n61EVM,housewares,600.0,16.0,25.0,11.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0
KKOfV8j7dYHx,toys,617.0,17.0,14.0,15.0
0soM9tOoCXa3,toys,600.0,17.0,7.0,12.0
gZdw4XlyMmXn,toys,333.0,17.0,16.0,16.0
FOdgABJRGXrS,toys,100.0,19.0,3.0,11.0
8czc6uIc81lJ,toys,200.0,18.0,7.0,12.0
tIPO7bHrwS7c,toys,1850.0,34.0,5.0,34.0
aQSj5wMRLJyB,sports_leisure,3650.0,60.0,15.0,15.0
mUzVm5ukrxKM,auto,5950.0,65.0,11.0,65.0
9p1qIJDPo06E,bed_bath_table,400.0,26.0,18.0,23.0
T0Agezy7GbkA,toys,1050.0,35.0,18.0,35.0
HcxzVO7t4pPL,telephony,325.0,40.0,10.0,11.0
hfEa3c65LTA2,toys,5950.0,20.0,20.0,20.0
GqH7DZZi37vM,toys,250.0,16.0,16.0,16.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0
ptNrqD6lH94n,toys,200.0,35.0,2.0,25.0
cNIQyQD7lRhk,toys,150.0,17.0,8.0,14.0
fcdGCqtOAdKv,housewares,727.0,21.0,19.0,22.0
1Ds2HvWxpkv9,toys,50.0,16.0,16.0,17.0
C4MNIZebz8wg,toys,1582.0,31.0,31.0,35.0
MJd5ysuJ9wF1,health_beauty,600.0,33.0,19.0,13.0
6wkAkiVNcu3J,toys,2800.0,43.0,5.0,30.0
XGtPb2KqluuP,toys,500.0,23.0,16.0,18.0
drQODUvqXLjk,toys,547.0,22.0,13.0,21.0
XQnvUd50SsJQ,watches_gifts,50.0,16.0,8.0,16.0
d4lgTZMuo2nN,toys,450.0,16.0,15.0,11.0
nly1WtjMl4ys,toys,2800.0,35.0,12.0,30.0
POPbNW5r1Jpy,toys,1093.0,20.0,14.0,18.0
AtmJCgT56oDj,toys,250.0,16.0,16.0,12.0
P22k6cGQeLxP,toys,875.0,35.0,14.0,14.0
FCc6TWUWdrfn,agro_industry_and_commerce,125.0,20.0,4.0,13.0
9Ra9OvTGUkvh,toys,400.0,16.0,4.0,11.0
dAjuzl4lEzYf,housewares,550.0,16.0,12.0,15.0
DoFhfOL2EWsA,baby,13700.0,55.0,30.0,55.0
uAoOMo22UMav,toys,300.0,16.0,5.0,11.0
2KLdCRC3moTd,toys,1800.0,38.0,10.0,38.0
Pb7eGiBIFKMI,toys,300.0,45.0,15.0,35.0
yTmuTsD3E8nb,toys,100.0,17.0,5.0,19.0
0XyYmaoLSH4j,computers_accessories,180.0,16.0,9.0,16.0
Rtm1uWckrdIP,toys,950.0,35.0,6.0,45.0
897kVCNGEJYm,toys,1300.0,29.0,8.0,34.0
R2u3pJSgF7Gr,toys,200.0,19.0,9.0,12.0
sW6tMAHux6f6,watches_gifts,250.0,16.0,2.0,20.0
anvtFHva439b,signaling_and_security,575.0,19.0,16.0,18.0
XC70BhUAAkLt,toys,5400.0,50.0,40.0,40.0
0Kwvf0nc6vy2,baby,100.0,16.0,8.0,11.0
h6DZ76JHcZ0o,toys,4750.0,60.0,20.0,50.0
uhvQEAoGtiSX,toys,350.0,23.0,7.0,15.0
L5R4lad8hEHC,toys,1200.0,19.0,19.0,16.0
JbHjUrduq7BQ,toys,900.0,40.0,8.0,40.0
cip2jHhMY4pc,sports_leisure,3450.0,16.0,15.0,20.0
pSVuuWCLxyvY,toys,150.0,20.0,10.0,15.0
dInklYZ5HXma,toys,50.0,19.0,3.0,11.0
8Tlb7Xc9LP3L,bed_bath_table,1050.0,35.0,10.0,45.0
YABc5Ij49wi1,toys,900.0,30.0,4.0,20.0
YWxNxMu4wOKG,toys,1050.0,36.0,24.0,22.0
DQeMbUZYQfYz,toys,1300.0,30.0,30.0,35.0
x76dlq1kplBh,toys,13100.0,37.0,50.0,37.0
wQAj5Nm58m17,toys,1550.0,40.0,20.0,20.0
FJPMZFdKAowc,toys,1050.0,42.0,25.0,15.0
f6w7qAiaZUNv,toys,100.0,18.0,6.0,11.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0
ljxT8gh1Xcw4,toys,10075.0,55.0,64.0,26.0
pKxOnQZkDwOQ,toys,1800.0,30.0,50.0,30.0
opWoTU2BWbGr,toys,7800.0,16.0,105.0,30.0
MQ2y03vEkluo,bed_bath_table,250.0,16.0,22.0,11.0
1JgqZUMnHeh7,toys,600.0,16.0,2.0,11.0
axLBYi1XjP6J,toys,200.0,41.0,2.0,29.0
lctzzYPrOOYX,toys,5417.0,47.0,44.0,44.0
vc0h8nhLMhjR,toys,100.0,30.0,30.0,20.0
gUsB6MIYvqzB,toys,213.0,14.0,9.0,13.0
m0Lw8m6joRAS,toys,350.0,40.0,4.0,30.0
Fbfxc3sxlDky,toys,1650.0,30.0,20.0,30.0
Y4LOuaOSwPzM,toys,800.0,17.0,28.0,11.0
Hmcijnur9oOg,consoles_games,700.0,20.0,15.0,20.0
LqemLFXtsUMx,toys,250.0,20.0,20.0,20.0
VFKqopsYepY6,toys,150.0,35.0,2.0,26.0
Pb29t2XBfP6Q,furniture_decor,700.0,35.0,4.0,30.0
mqrnNPLgsDKO,toys,750.0,30.0,30.0,11.0
KoRGSXOt2wEV,toys,2300.0,16.0,32.0,11.0
sZPDopwjwXU1,auto,2450.0,30.0,30.0,30.0
KNzyyeCfT6Jw,toys,7150.0,47.0,26.0,35.0
TQgUjDPUjd95,toys,1075.0,39.0,6.0,26.0
3DndxczZrPAj,toys,3900.0,53.0,13.0,53.0
rhyKJR9O3w6n,toys,650.0,25.0,25.0,25.0
tQSTooJNc6vp,toys,400.0,30.0,10.0,30.0
mckjIgHnht9R,toys,350.0,19.0,12.0,13.0
zc3Kr0vGb4YN,toys,1100.0,41.0,9.0,31.0
7grztYpCkySJ,toys,850.0,20.0,25.0,20.0
gQmWktJ30VDv,toys,250.0,16.0,2.0,20.0
sAZlZF7GJJdr,bed_bath_table,350.0,16.0,10.0,16.0
7Y9s1nKZwgT8,toys,188.0,16.0,11.0,12.0
BnICguJ7FAqS,toys,550.0,46.0,3.0,21.0
ZNl6BY792DHN,toys,2500.0,60.0,12.0,20.0
kFwCHCD7QAUG,fashion_bags_accessories,100.0,16.0,16.0,16.0
P3UmRv6uzzeh,toys,350.0,54.0,27.0,39.0
y94CJpPCKwhA,toys,500.0,30.0,42.0,20.0
ciyz5BBBbTP3,toys,100.0,16.0,4.0,16.0
JSf9OtrZlVSW,health_beauty,1200.0,21.0,13.0,19.0
3UKRaMZJbCXh,toys,1200.0,40.0,31.0,31.0
63XTdPWHKZSw,toys,7900.0,25.0,60.0,25.0
yO7IRW63DLNB,computers_accessories,400.0,28.0,6.0,13.0
kpaWBO7LJ3AD,toys,560.0,19.0,13.0,17.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0
K5iq4VCYBki3,toys,183.0,17.0,4.0,12.0
21McOahMq8xu,toys,167.0,21.0,10.0,12.0
gmnJta6APaNa,sports_leisure,275.0,24.0,8.0,12.0
rLkyneOy1Tq7,toys,1100.0,16.0,10.0,16.0
K21GjvOC8E0K,toys,800.0,16.0,20.0,28.0
svk4TIQoScnN,health_beauty,527.0,18.0,16.0,13.0
HqcgHaEnbeXs,auto,2800.0,16.0,2.0,11.0
tJSjR1AbQ1F4,toys,400.0,16.0,16.0,16.0
aGfDroEvoLRJ,toys,200.0,16.0,14.0,12.0
oUaq0Emczjrp,toys,175.0,23.0,21.0,21.0
tHPavTpCiXx0,health_beauty,200.0,16.0,4.0,16.0
VO111AOA1QIP,baby,550.0,50.0,10.0,50.0
OXan3Rsv1N9F,toys,9350.0,70.0,15.0,33.0
r8X9WIzMDtnH,toys,550.0,20.0,20.0,20.0
huOtiYFnpes9,toys,525.0,16.0,16.0,18.0
i6zLzwZZgX1F,toys,200.0,16.0,4.0,13.0
FdBtdonyg5Cn,housewares,550.0,16.0,12.0,12.0
KUgYDEzRRFSD,toys,350.0,20.0,10.0,15.0
301f8N0vMU8O,cool_stuff,2035.0,27.0,13.0,15.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0
uqqbrPEb2Kvn,toys,431.0,20.0,11.0,13.0
2ctsTd26h9QP,toys,650.0,26.0,17.0,21.0
98SxWR4W5vhx,furniture_decor,650.0,68.0,8.0,13.0
z9r4yfctEfv9,toys,3250.0,36.0,10.0,35.0
7ZUitWOLtfMg,toys,650.0,30.0,35.0,30.0
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0
YeGiuIl5wEzT,toys,369.0,15.0,13.0,13.0
s17aXKu4zvfw,toys,683.0,35.0,14.0,21.0
F2ZFaPrChBnM,toys,250.0,16.0,16.0,16.0
mdZ6rnuU6CvV,furniture_decor,600.0,52.0,11.0,11.0
pwKC4WGEtMsM,housewares,350.0,22.0,8.0,19.0
gF7KtOA3gNjy,health_beauty,1925.0,37.0,6.0,37.0
E9OiMOkPkNam,toys,335.0,17.0,11.0,16.0
fv7KNAysdXlN,toys,260.0,21.0,16.0,20.0
zzKpDIgxntcg,toys,6400.0,34.0,22.0,50.0
TaP4m47lzJC9,bed_bath_table,650.0,30.0,8.0,25.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
g7HXr6G8lJw7,toys,600.0,20.0,20.0,20.0
pB2qzEXgYNCU,housewares,400.0,20.0,30.0,16.0
baO5UlHQAGVC,toys,650.0,16.0,10.0,16.0
LP9yzvAzxDXy,toys,750.0,32.0,9.0,24.0
5O25qEzJZSMe,toys,375.0,16.0,13.0,15.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0
JlvzVT71weio,computers_accessories,200.0,20.0,10.0,15.0
x2473gHktSB1,toys,900.0,25.0,12.0,38.0
43tazj2WmezZ,toys,500.0,18.0,6.0,21.0
OREzyxIkjqea,toys,5450.0,16.0,65.0,25.0
4hkcmVq9CDd3,computers_accessories,496.0,36.0,13.0,35.0
qwXQxR8t1Ktz,toys,350.0,25.0,15.0,25.0
4E5vJsjJSojs,toys,100.0,16.0,4.0,11.0
Nfe3KW9D3aB1,toys,14950.0,77.0,20.0,53.0
4RGv7GdkdYyB,telephony,300.0,17.0,4.0,12.0
k1G4RHt3R7Nk,toys,950.0,20.0,35.0,20.0
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0
0GII09WWgwUY,toys,200.0,51.0,15.0,15.0
ZGiWs1UKMLSA,consoles_games,350.0,20.0,20.0,20.0
koPVtkzV3WbC,toys,150.0,35.0,2.0,25.0
zbOpRaWbl8I1,toys,575.0,30.0,11.0,17.0
ZEye6yzDOiiE,toys,1400.0,20.0,20.0,20.0
C8CAvt1H4uq0,toys,725.0,31.0,7.0,31.0
GkFlhyB97eqI,toys,177.0,20.0,20.0,20.0
Sr7PutUF6W74,toys,3000.0,30.0,30.0,20.0
JviVd50sxFpF,toys,400.0,17.0,4.0,17.0
7B6K1gvFb5NH,sports_leisure,7400.0,49.0,22.0,41.0
Ffe8gTdmyO3U,toys,533.0,22.0,11.0,20.0
dooIJeivMlv6,toys,150.0,19.0,12.0,16.0
tfgKHMdnTKpJ,toys,425.0,17.0,11.0,14.0
XFaEaka76f9Y,toys,400.0,21.0,16.0,16.0
nuF73WjvQjvq,toys,7500.0,61.0,11.0,46.0
xl7fxh09W8xU,toys,4105.0,67.0,10.0,67.0
yjbebnmOeMDy,toys,4100.0,16.0,10.0,16.0
0UHKKyYmxWfq,toys,1200.0,30.0,23.0,30.0
HTAJlgRwPpZ4,toys,1500.0,37.0,23.0,35.0
IdQ8L0XdYRgY,food,500.0,23.0,23.0,17.0
OQfB1b4uv1ky,toys,10850.0,60.0,10.0,40.0
DyTbGyCk2Wqt,toys,8800.0,33.0,28.0,20.0
T2xpbQd9IyDy,toys,2000.0,35.0,10.0,50.0
d6f8CERabPBQ,toys,1200.0,22.0,13.0,16.0
a2rFY4kyf8eB,toys,150.0,17.0,8.0,14.0
Lx7Zbroav4Gt,toys,150.0,18.0,9.0,11.0
uW3DyXEsUvwf,toys,500.0,65.0,6.0,11.0
gO3HkbqTzW6x,cool_stuff,5200.0,63.0,2.0,79.0
edvL52sahEJo,toys,4900.0,36.0,22.0,36.0
k1G4RHt3R7Nk,toys,950.0,20.0,35.0,20.0
QjZtjgIx7NI5,toys,300.0,25.0,10.0,20.0
FkDNIFiX19cI,computers_accessories,173.0,18.0,13.0,12.0
fkOxcRqgS5y0,toys,10200.0,30.0,30.0,40.0
hRa5Mdi2W3gL,toys,163.0,33.0,4.0,20.0
DsP0QUh8tgta,toys,100.0,20.0,20.0,20.0
8kUYWjdaVCxf,toys,250.0,41.0,2.0,29.0
SAXV2EDo6g4s,toys,1250.0,39.0,15.0,23.0
BrK5VgsL3DXk,toys,300.0,18.0,7.0,12.0
pTe66JgJ7xZL,pet_shop,1050.0,20.0,17.0,25.0
SkUGEi2ENVlV,toys,214.0,15.0,7.0,13.0
zVkMIgraNdQJ,toys,1100.0,37.0,12.0,22.0
qFEBJoYnKG2G,health_beauty,500.0,19.0,17.0,15.0
SPIT3wETFRjm,toys,150.0,16.0,2.0,11.0
7B9HZ3MMsEoK,toys,150.0,24.0,17.0,17.0
IyjLE3dlI1ce,toys,11200.0,93.0,2.0,98.0
yRAkBYToAWpL,bed_bath_table,500.0,16.0,10.0,16.0
uPT5JSckT4wc,perfumery,350.0,20.0,10.0,18.0
gPcgQy5PcZcR,toys,1250.0,45.0,10.0,15.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
FZ3D47L8YZyI,toys,1700.0,65.0,6.0,48.0
6Dhk50i6bHvf,toys,998.0,27.0,13.0,24.0
GrlO2xmgCJ6P,toys,1500.0,33.0,25.0,11.0
1MAKkRLc16A5,toys,650.0,20.0,20.0,20.0
cANAJmznL9Lg,toys,6850.0,50.0,20.0,40.0
pIIdjguylTGV,toys,475.0,19.0,15.0,15.0
GkY4iC34yfZR,toys,200.0,16.0,16.0,16.0
PUtzwajjcI8F,toys,100.0,31.0,6.0,31.0
gmO9Lmc3rapV,toys,700.0,60.0,11.0,11.0
FdDaM8lO9vdI,toys,3400.0,79.0,11.0,55.0
fX5cWtC14BWH,toys,23500.0,66.0,43.0,66.0
4jt9KOGvxtWa,toys,1300.0,20.0,15.0,20.0
oLVBoWOotxcJ,toys,200.0,16.0,11.0,11.0
ojKOZNiAjf83,toys,353.0,23.0,15.0,16.0
MJd5ysuJ9wF1,health_beauty,600.0,33.0,19.0,13.0
AremCr2pjUBp,toys,600.0,16.0,2.0,11.0
8LQ1KNC1uffD,toys,200.0,16.0,5.0,20.0
fnpEJmNALuAZ,toys,275.0,18.0,4.0,12.0
nAcaJdCos78a,toys,350.0,18.0,13.0,13.0
jowpxEhRo2Cp,baby,213.0,17.0,8.0,12.0
kjXPWGNlNz2a,toys,375.0,23.0,23.0,23.0
TcEvG8mXayC7,toys,267.0,19.0,18.0,17.0
xArM6NlDrEZS,toys,500.0,16.0,16.0,11.0
ymKDicNbeRGT,toys,525.0,16.0,17.0,12.0
VM4OmZOaHp63,watches_gifts,576.0,20.0,13.0,17.0
CetSPeqb3tc4,toys,5700.0,60.0,20.0,29.0
fwf07l1OVf2x,toys,1017.0,39.0,15.0,34.0
hn7szEJHw5LE,toys,792.0,19.0,14.0,16.0
rIwCsLZ2dFTY,fashion_bags_accessories,100.0,17.0,3.0,12.0
GmgXGONutNxg,baby,6600.0,45.0,25.0,35.0
rZ5pT7KeDGN2,toys,710.0,19.0,13.0,14.0
FkDNIFiX19cI,computers_accessories,173.0,18.0,13.0,12.0
xDmT0BaSQrnp,toys,800.0,30.0,12.0,30.0
VE1XRfifT9hb,luggage_accessories,450.0,24.0,47.0,34.0
Bma2PVU1tDT2,toys,1025.0,27.0,13.0,19.0
3LpxCHqsJe5S,auto,200.0,16.0,5.0,20.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0
thVu8wtNKd5H,toys,2900.0,35.0,12.0,30.0
j2LIi5Z0zNss,toys,300.0,18.0,16.0,14.0
popL7p00yvEm,toys,950.0,40.0,6.0,37.0
m04GA9uIJaR4,toys,867.0,17.0,27.0,16.0
oN4U7mAXXYDg,construction_tools_construction,4050.0,19.0,19.0,19.0
6y4Svg7F46Ll,toys,500.0,47.0,10.0,36.0
bCk4GH4hlq3x,toys,3700.0,32.0,22.0,46.0
fktVsMNpQcuY,toys,563.0,20.0,12.0,14.0
4iGV7YIuk45I,toys,6750.0,33.0,35.0,34.0
xo7JdYBbhnL3,toys,1087.0,29.0,29.0,22.0
6Ww1i7qd1Zqu,cool_stuff,1200.0,42.0,25.0,15.0
8NfBg6burWaK,watches_gifts,263.0,17.0,12.0,13.0
bIEg5jBI5qCt,office_furniture,16133.0,63.0,59.0,25.0
l4Ak1k8MYyLW,toys,262.0,17.0,12.0,14.0
grHPtsOKycoY,toys,1800.0,20.0,12.0,25.0
IapxkDY5AEwa,toys,200.0,43.0,9.0,16.0
ztoAHjqCQTx3,toys,8000.0,52.0,18.0,33.0
M9Rq7Nx8etjk,toys,7000.0,26.0,47.0,27.0
DL5BHCpE7rrL,bed_bath_table,835.0,40.0,9.0,33.0
VPeKM1EB7I8L,housewares,9650.0,62.0,35.0,37.0
kWY5PZuP3mMX,toys,2200.0,21.0,27.0,20.0
ro08JPncYzLh,garden_tools,1650.0,30.0,22.0,30.0
0IjTTPekYrA6,toys,23250.0,23.0,50.0,84.0
hfeqnTkgsdQt,toys,800.0,36.0,36.0,20.0
SLANLZkCbYI1,toys,150.0,16.0,12.0,12.0
u8FVP0J6HlbM,home_appliances_2,14813.0,50.0,43.0,26.0
3Xljh8XDK83O,toys,800.0,35.0,30.0,40.0
vh6qRnd3jAis,toys,1200.0,67.0,11.0,47.0
FekPWhKuOkmM,toys,650.0,20.0,30.0,20.0
uLzBIKqrgfXM,health_beauty,1029.0,20.0,15.0,17.0
MXfRU6BvSbFp,cool_stuff,15350.0,47.0,40.0,47.0
QCAiaLSyGTa2,toys,375.0,29.0,14.0,20.0
1lWjTiLpL5sL,housewares,445.0,23.0,12.0,14.0
pK3RXgL02EpR,toys,400.0,28.0,10.0,13.0
2WgyucGaDmUm,pet_shop,300.0,24.0,12.0,12.0
Ly39HDLMrH1F,toys,250.0,27.0,5.0,20.0
YZLstX8mQBEQ,toys,300.0,16.0,17.0,11.0
cDoq9u33HEPc,toys,500.0,35.0,8.0,35.0
z3QThifm2Ex8,toys,1000.0,35.0,9.0,25.0
IREhNF64vxMV,bed_bath_table,4900.0,42.0,12.0,42.0
OQd2aNjMA5u2,toys,1200.0,25.0,10.0,25.0
XUyg95fttt1h,toys,800.0,25.0,5.0,25.0
Y0RM3LCkq2HF,electronics,200.0,22.0,12.0,16.0
nHVfUq8Xfzwq,toys,400.0,16.0,2.0,11.0
CmNuLTfTF12l,toys,3000.0,33.0,12.0,34.0
MHzzkDPSSXkY,toys,800.0,25.0,12.0,20.0
q2qgvAJMfOL1,toys,525.0,17.0,18.0,18.0
LXAABPW3XQVW,toys,3450.0,27.0,29.0,27.0
q7bnB4d9UQje,construction_tools_construction,1700.0,26.0,9.0,20.0
7LfF2UKqKxBn,health_beauty,150.0,60.0,11.0,16.0
5ArAXFfZIzdV,toys,275.0,21.0,7.0,18.0
KfYA1Y54VggE,furniture_decor,500.0,47.0,19.0,36.0
3hFgY14cseag,toys,5650.0,73.0,73.0,20.0
0MOZauLgN5Vq,toys,1238.0,34.0,19.0,24.0
QRRDhAddJGXo,toys,350.0,35.0,3.0,12.0
LI7HK6BJBBPy,watches_gifts,200.0,20.0,8.0,11.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
202tnP7Gp77m,toys,2700.0,30.0,11.0,20.0
ZvqpPIcpiYHc,toys,922.0,30.0,15.0,17.0
ngBjN7lkpLic,toys,250.0,16.0,2.0,11.0
v5SnKR6BzXcc,toys,800.0,20.0,40.0,20.0
pEOKGWW2dBY3,toys,300.0,16.0,30.0,20.0
1LlAoE7WwDpb,toys,800.0,18.0,22.0,18.0
9o5aGPLpSZGU,office_furniture,9725.0,53.0,52.0,17.0
21d75APed1Cs,toys,10550.0,45.0,35.0,40.0
ZWyg4uNWPHjJ,toys,250.0,16.0,2.0,11.0
XDB36Rv1EWWy,toys,2150.0,33.0,23.0,33.0
p9XNVNxNsSHj,toys,1200.0,35.0,9.0,25.0
h0c562VfTzH1,toys,1200.0,30.0,30.0,30.0
nLJJ4yVgx9ji,toys,150.0,30.0,10.0,15.0
hltNoJPbTHBZ,toys,550.0,16.0,10.0,16.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0
tzs5x0lLkB4v,toys,117.0,21.0,12.0,13.0
ipPRqbM59Nsv,toys,575.0,16.0,22.0,16.0
dfg0jojjzwY6,toys,200.0,16.0,88.0,16.0
vHV8rk4PORBK,toys,1650.0,30.0,30.0,30.0
Pb29t2XBfP6Q,furniture_decor,700.0,35.0,4.0,30.0
B7CVgrM35B2B,auto,850.0,16.0,28.0,16.0
DDzcxw2orD5A,toys,1000.0,55.0,40.0,11.0
EbXvBHpCdrqk,toys,7750.0,28.0,55.0,37.0
6gAgSBS9Ghbl,toys,500.0,16.0,20.0,16.0
KFuPwSsJH9FK,furniture_decor,2550.0,30.0,35.0,30.0
THCxakg42bF1,toys,700.0,60.0,11.0,11.0
l9s4S45sS3Tv,toys,487.0,19.0,12.0,16.0
RmflC2gybv9O,toys,650.0,32.0,2.0,22.0
pjKs3IJY2LO3,toys,150.0,20.0,15.0,15.0
zJ3QmOOSjuNf,toys,2750.0,30.0,20.0,30.0
BtrLJJC9i918,toys,500.0,20.0,10.0,17.0
jjuUt1Fp9kX7,baby,10750.0,38.0,47.0,44.0
VUFL8lkuO8nH,toys,553.0,20.0,13.0,18.0
hZXWmyaDMnJ3,sports_leisure,1950.0,60.0,15.0,15.0
VaaCM9tzYE0J,toys,1400.0,32.0,14.0,28.0
g5wvRcwf7IIy,toys,400.0,25.0,15.0,11.0
NTJNxSS03cG3,toys,6950.0,40.0,30.0,40.0
g8Jr222zRYvQ,toys,8350.0,44.0,32.0,35.0
Z4AzLJ6bjng2,toys,875.0,16.0,46.0,38.0
on5EC0NJ0gdV,watches_gifts,500.0,16.0,13.0,13.0
k70YhkRSxJzl,toys,200.0,16.0,9.0,16.0
qITImoaYqnMp,toys,1300.0,27.0,9.0,18.0
NgQ204X8yfyZ,computers_accessories,200.0,20.0,12.0,12.0
B1FfhbqM7Ray,toys,3000.0,40.0,35.0,40.0
PKW0Jg5sxOWH,toys,2750.0,25.0,8.0,25.0
hm0kG6bz215p,toys,500.0,19.0,7.0,11.0
ev5SGnFOKVhR,toys,157.0,17.0,8.0,13.0
UjtLs3UDdDsr,toys,695.0,30.0,33.0,27.0
9d8pnDW9J4YX,toys,400.0,22.0,10.0,16.0
POYxCFHKMvxl,toys,6700.0,28.0,40.0,28.0
BRnI5QOLxvL8,toys,1150.0,30.0,12.0,16.0
rouH1tejy3SO,toys,1600.0,20.0,60.0,20.0
7hIibbPWVlMU,furniture_decor,6100.0,35.0,15.0,30.0
9eFAE4sttedB,toys,600.0,22.0,33.0,16.0
mc8GIa0mreZN,toys,650.0,35.0,2.0,25.0
s8JIMbUdrQg1,toys,600.0,20.0,20.0,20.0
36r9ecsJdG43,toys,700.0,45.0,15.0,35.0
oUaq0Emczjrp,toys,175.0,23.0,21.0,21.0
bag9BdIjb8Rj,toys,950.0,41.0,45.0,11.0
brKswOkWPtqO,furniture_decor,650.0,20.0,35.0,20.0
0bZE5tfwrkpm,toys,1025.0,32.0,14.0,12.0
OETpp5ovWWEh,toys,400.0,23.0,25.0,11.0
AjFi9RspMrwZ,audio,343.0,19.0,11.0,13.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
x9ShmJ54INxa,toys,200.0,17.0,7.0,12.0
9o5aGPLpSZGU,office_furniture,9725.0,53.0,52.0,17.0
5OlvQAjjxnbM,toys,8750.0,36.0,27.0,54.0
mmfGLAtvxdMx,toys,2600.0,23.0,23.0,23.0
7AdHMcUA45kV,toys,150.0,43.0,13.0,14.0
Rm3ylmTfDnzn,sports_leisure,300.0,30.0,5.0,20.0
yqXF2xBgO2Yj,toys,7350.0,40.0,30.0,23.0
CvtNxyTPsz7k,health_beauty,555.0,30.0,12.0,16.0
VcRU5d314wk8,toys,16550.0,22.0,65.0,40.0
H7nWKs2g42fu,toys,250.0,24.0,7.0,14.0
DWKmdd2Cc8jD,toys,150.0,18.0,8.0,13.0
GcA63YUWZKF0,toys,600.0,17.0,17.0,17.0
FJecCwN2k2r3,toys,200.0,22.0,7.0,14.0
y1HgENGrWEMV,pet_shop,163.0,18.0,9.0,14.0
DErPo7OZsYSo,watches_gifts,750.0,48.0,16.0,25.0
3jddxWJlivPA,toys,1500.0,36.0,6.0,26.0
v5nCR4cuovu9,toys,600.0,16.0,10.0,16.0
EO95q6n6KAYC,toys,1400.0,27.0,13.0,17.0
muYklhpQnbjz,toys,11800.0,61.0,61.0,19.0
fwxl78QhkWoi,toys,433.0,21.0,12.0,16.0
pwwepzLkrMOF,toys,250.0,19.0,9.0,27.0
ICg52p0fIcjz,sports_leisure,250.0,16.0,15.0,16.0
YnCK8Kqham5R,toys,1525.0,27.0,23.0,24.0
EV3RPuyZ49GA,toys,317.0,21.0,14.0,16.0
vGXXRal5HLec,toys,300.0,22.0,14.0,18.0
rkFp7albv3Hz,sports_leisure,1650.0,40.0,45.0,25.0
